Site_ID_AOV,Proj_Institution,ROR
48550,University of Alaska Anchorage,03k3c2t50
48551,University of Alaska Anchorage,03k3c2t50
48552,University of Alaska Anchorage,03k3c2t50
48553,University of Alaska Anchorage,03k3c2t50
48554,University of Alaska Anchorage,03k3c2t50
48555,University of Alaska Anchorage,03k3c2t50
48556,University of Alaska Anchorage,03k3c2t50
48557,University of Alaska Anchorage,03k3c2t50
48558,University of Alaska Anchorage,03k3c2t50
48559,University of Alaska Anchorage,03k3c2t50
48560,University of Alaska Anchorage,03k3c2t50
48561,University of Alaska Anchorage,03k3c2t50
48562,University of Alaska Anchorage,03k3c2t50
48563,University of Alaska Anchorage,03k3c2t50
48564,University of Alaska Anchorage,03k3c2t50
48565,University of Alaska Anchorage,03k3c2t50
48566,University of Alaska Anchorage,03k3c2t50
48567,University of Alaska Anchorage,03k3c2t50
48568,University of Alaska Anchorage,03k3c2t50
48569,University of Alaska Anchorage,03k3c2t50
48570,University of Alaska Anchorage,03k3c2t50
48571,University of Alaska Anchorage,03k3c2t50
48572,University of Alaska Anchorage,03k3c2t50
48573,University of Alaska Anchorage,03k3c2t50
48574,University of Alaska Anchorage,03k3c2t50
48575,University of Alaska Anchorage,03k3c2t50
48576,University of Alaska Anchorage,03k3c2t50
48577,University of Alaska Anchorage,03k3c2t50
48578,University of Alaska Anchorage,03k3c2t50
48579,University of Alaska Anchorage,03k3c2t50
48580,University of Alaska Anchorage,03k3c2t50
48581,University of Alaska Anchorage,03k3c2t50
48582,University of Alaska Anchorage,03k3c2t50
48583,University of Alaska Anchorage,03k3c2t50
48584,University of Alaska Anchorage,03k3c2t50
48585,University of Alaska Anchorage,03k3c2t50
48586,University of Alaska Anchorage,03k3c2t50
48587,University of Alaska Anchorage,03k3c2t50
48588,University of Alaska Anchorage,03k3c2t50
48589,University of Alaska Anchorage,03k3c2t50
48590,University of Alaska Anchorage,03k3c2t50
48591,University of Alaska Anchorage,03k3c2t50
48592,University of Alaska Anchorage,03k3c2t50
48593,University of Alaska Anchorage,03k3c2t50
48594,University of Alaska Anchorage,03k3c2t50
48595,University of Alaska Anchorage,03k3c2t50
48596,University of Alaska Anchorage,03k3c2t50
48597,University of Alaska Anchorage,03k3c2t50
48598,University of Alaska Anchorage,03k3c2t50
48599,University of Alaska Anchorage,03k3c2t50
48600,University of Alaska Anchorage,03k3c2t50
48601,University of Alaska Anchorage,03k3c2t50
48602,University of Alaska Anchorage,03k3c2t50
48603,University of Alaska Anchorage,03k3c2t50
48604,University of Alaska Anchorage,03k3c2t50
48605,University of Alaska Anchorage,03k3c2t50
48606,University of Alaska Anchorage,03k3c2t50
48607,University of Alaska Anchorage,03k3c2t50
48608,University of Alaska Anchorage,03k3c2t50
48609,University of Alaska Anchorage,03k3c2t50
48610,University of Alaska Anchorage,03k3c2t50
48611,University of Alaska Anchorage,03k3c2t50
48612,University of Alaska Anchorage,03k3c2t50
48613,University of Alaska Anchorage,03k3c2t50
48614,University of Alaska Anchorage,03k3c2t50
48615,University of Alaska Anchorage,03k3c2t50
48616,University of Alaska Anchorage,03k3c2t50
48617,University of Alaska Anchorage,03k3c2t50
48618,University of Alaska Anchorage,03k3c2t50
48619,University of Alaska Anchorage,03k3c2t50
48620,University of Alaska Anchorage,03k3c2t50
48621,University of Alaska Anchorage,03k3c2t50
48622,University of Alaska Anchorage,03k3c2t50
48623,University of Alaska Anchorage,03k3c2t50
48624,University of Alaska Anchorage,03k3c2t50
48625,University of Alaska Anchorage,03k3c2t50
48626,University of Alaska Anchorage,03k3c2t50
48627,University of Alaska Anchorage,03k3c2t50
48628,University of Alaska Anchorage,03k3c2t50
48629,University of Alaska Anchorage,03k3c2t50
48630,University of Alaska Anchorage,03k3c2t50
48631,University of Alaska Anchorage,03k3c2t50
48632,University of Alaska Anchorage,03k3c2t50
48633,University of Alaska Anchorage,03k3c2t50
48634,University of Alaska Anchorage,03k3c2t50
48635,University of Alaska Anchorage,03k3c2t50
48636,University of Alaska Anchorage,03k3c2t50
48637,University of Alaska Anchorage,03k3c2t50
48638,University of Alaska Anchorage,03k3c2t50
48639,University of Alaska Anchorage,03k3c2t50
48640,University of Alaska Anchorage,03k3c2t50
48641,University of Alaska Anchorage,03k3c2t50
48642,University of Alaska Anchorage,03k3c2t50
48643,University of Alaska Anchorage,03k3c2t50
48644,University of Alaska Anchorage,03k3c2t50
48645,University of Alaska Anchorage,03k3c2t50
48646,University of Alaska Anchorage,03k3c2t50
48647,University of Alaska Anchorage,03k3c2t50
48648,University of Alaska Anchorage,03k3c2t50
48649,University of Alaska Anchorage,03k3c2t50
48650,University of Alaska Anchorage,03k3c2t50
48651,University of Alaska Anchorage,03k3c2t50
48652,University of Alaska Anchorage,03k3c2t50
48653,University of Alaska Anchorage,03k3c2t50
48654,University of Alaska Anchorage,03k3c2t50
48655,University of Alaska Anchorage,03k3c2t50
48656,University of Alaska Anchorage,03k3c2t50
48657,University of Alaska Anchorage,03k3c2t50
48658,University of Alaska Anchorage,03k3c2t50
48659,University of Alaska Anchorage,03k3c2t50
48660,University of Alaska Anchorage,03k3c2t50
48661,University of Alaska Anchorage,03k3c2t50
48662,University of Alaska Anchorage,03k3c2t50
48663,University of Alaska Anchorage,03k3c2t50
48664,University of Alaska Anchorage,03k3c2t50
48665,University of Alaska Anchorage,03k3c2t50
48666,University of Alaska Anchorage,03k3c2t50
48667,University of Alaska Anchorage,03k3c2t50
48668,University of Alaska Anchorage,03k3c2t50
48669,University of Alaska Anchorage,03k3c2t50
48670,University of Alaska Anchorage,03k3c2t50
48671,University of Alaska Anchorage,03k3c2t50
48672,University of Alaska Anchorage,03k3c2t50
48673,University of Alaska Anchorage,03k3c2t50
48674,University of Alaska Anchorage,03k3c2t50
48675,University of Alaska Anchorage,03k3c2t50
48676,University of Alaska Anchorage,03k3c2t50
48677,University of Alaska Anchorage,03k3c2t50
48678,University of Alaska Anchorage,03k3c2t50
48679,University of Alaska Anchorage,03k3c2t50
48680,University of Alaska Anchorage,03k3c2t50
48681,University of Alaska Anchorage,03k3c2t50
48682,University of Alaska Anchorage,03k3c2t50
48683,University of Alaska Anchorage,03k3c2t50
48684,University of Alaska Anchorage,03k3c2t50
48685,University of Alaska Anchorage,03k3c2t50
48686,University of Alaska Anchorage,03k3c2t50
48687,University of Alaska Anchorage,03k3c2t50
48688,University of Alaska Anchorage,03k3c2t50
48689,University of Alaska Anchorage,03k3c2t50
48690,University of Alaska Anchorage,03k3c2t50
48691,University of Alaska Anchorage,03k3c2t50
48692,University of Alaska Anchorage,03k3c2t50
48693,University of Alaska Anchorage,03k3c2t50
48694,University of Alaska Anchorage,03k3c2t50
48695,University of Alaska Anchorage,03k3c2t50
48696,University of Alaska Anchorage,03k3c2t50
48697,University of Alaska Anchorage,03k3c2t50
48698,University of Alaska Anchorage,03k3c2t50
48699,University of Alaska Anchorage,03k3c2t50
48700,University of Alaska Anchorage,03k3c2t50
48701,University of Alaska Anchorage,03k3c2t50
48702,University of Alaska Anchorage,03k3c2t50
48703,University of Alaska Anchorage,03k3c2t50
48704,University of Alaska Anchorage,03k3c2t50
48705,University of Alaska Anchorage,03k3c2t50
48706,University of Alaska Anchorage,03k3c2t50
48707,University of Alaska Anchorage,03k3c2t50
48708,University of Alaska Anchorage,03k3c2t50
48709,University of Alaska Anchorage,03k3c2t50
48710,University of Alaska Anchorage,03k3c2t50
48711,University of Alaska Anchorage,03k3c2t50
48712,University of Alaska Anchorage,03k3c2t50
48713,University of Alaska Anchorage,03k3c2t50
48714,University of Alaska Anchorage,03k3c2t50
48715,University of Alaska Anchorage,03k3c2t50
48716,University of Alaska Anchorage,03k3c2t50
48717,University of Alaska Anchorage,03k3c2t50
48718,University of Alaska Anchorage,03k3c2t50
48719,University of Alaska Anchorage,03k3c2t50
48720,University of Alaska Anchorage,03k3c2t50
48721,University of Alaska Anchorage,03k3c2t50
48722,University of Alaska Anchorage,03k3c2t50
48723,University of Alaska Anchorage,03k3c2t50
48724,University of Alaska Anchorage,03k3c2t50
48725,University of Alaska Anchorage,03k3c2t50
48726,University of Alaska Anchorage,03k3c2t50
48727,University of Alaska Anchorage,03k3c2t50
48728,University of Alaska Anchorage,03k3c2t50
48729,University of Alaska Anchorage,03k3c2t50
48730,University of Alaska Anchorage,03k3c2t50
48731,University of Alaska Anchorage,03k3c2t50
48732,University of Alaska Anchorage,03k3c2t50
48733,University of Alaska Anchorage,03k3c2t50
48734,University of Alaska Anchorage,03k3c2t50
48735,University of Alaska Anchorage,03k3c2t50
48736,University of Alaska Anchorage,03k3c2t50
48737,University of Alaska Anchorage,03k3c2t50
48738,University of Alaska Anchorage,03k3c2t50
48739,University of Alaska Anchorage,03k3c2t50
48740,University of Alaska Anchorage,03k3c2t50
48741,University of Alaska Anchorage,03k3c2t50
48742,University of Alaska Anchorage,03k3c2t50
48743,University of Alaska Anchorage,03k3c2t50
48744,University of Alaska Anchorage,03k3c2t50
48745,University of Alaska Anchorage,03k3c2t50
48746,University of Alaska Anchorage,03k3c2t50
48747,University of Alaska Anchorage,03k3c2t50
48748,University of Alaska Anchorage,03k3c2t50
48749,University of Alaska Anchorage,03k3c2t50
48750,University of Alaska Anchorage,03k3c2t50
48751,University of Alaska Anchorage,03k3c2t50
