Site_ID_AOV,Funding_Agency,ROR
40435,NSF: National Science Foundation,021nxhr62
40436,NSF: National Science Foundation,021nxhr62
40437,NSF: National Science Foundation,021nxhr62
40438,NSF: National Science Foundation,021nxhr62
40439,NSF: National Science Foundation,021nxhr62
40440,NSF: National Science Foundation,021nxhr62
40441,NSF: National Science Foundation,021nxhr62
40442,NSF: National Science Foundation,021nxhr62
40443,NSF: National Science Foundation,021nxhr62
40444,NSF: National Science Foundation,021nxhr62
40445,NSF: National Science Foundation,021nxhr62
40446,NSF: National Science Foundation,021nxhr62
40447,NSF: National Science Foundation,021nxhr62
40448,NSF: National Science Foundation,021nxhr62
40449,NSF: National Science Foundation,021nxhr62
40450,NSF: National Science Foundation,021nxhr62
40451,NSF: National Science Foundation,021nxhr62
40452,NSF: National Science Foundation,021nxhr62
40453,NSF: National Science Foundation,021nxhr62
40454,NSF: National Science Foundation,021nxhr62
40455,NSF: National Science Foundation,021nxhr62
40456,NSF: National Science Foundation,021nxhr62
40457,NSF: National Science Foundation,021nxhr62
40458,NSF: National Science Foundation,021nxhr62
40459,NSF: National Science Foundation,021nxhr62
40460,NSF: National Science Foundation,021nxhr62
40461,NSF: National Science Foundation,021nxhr62
40462,NSF: National Science Foundation,021nxhr62
40463,NSF: National Science Foundation,021nxhr62
40464,NSF: National Science Foundation,021nxhr62
40465,NSF: National Science Foundation,021nxhr62
40466,NSF: National Science Foundation,021nxhr62
40467,NSF: National Science Foundation,021nxhr62
40468,NSF: National Science Foundation,021nxhr62
40469,NSF: National Science Foundation,021nxhr62
40470,NSF: National Science Foundation,021nxhr62
40471,NSF: National Science Foundation,021nxhr62
40472,NSF: National Science Foundation,021nxhr62
40473,NSF: National Science Foundation,021nxhr62
40474,NSF: National Science Foundation,021nxhr62
40475,NSF: National Science Foundation,021nxhr62
40476,NSF: National Science Foundation,021nxhr62
40477,NSF: National Science Foundation,021nxhr62
40478,NSF: National Science Foundation,021nxhr62
40479,NSF: National Science Foundation,021nxhr62
40480,NSF: National Science Foundation,021nxhr62
40481,NSF: National Science Foundation,021nxhr62
40482,NSF: National Science Foundation,021nxhr62
40483,NSF: National Science Foundation,021nxhr62
40484,NSF: National Science Foundation,021nxhr62
40485,NSF: National Science Foundation,021nxhr62
40486,NSF: National Science Foundation,021nxhr62
40487,NSF: National Science Foundation,021nxhr62
40488,NSF: National Science Foundation,021nxhr62
40489,NSF: National Science Foundation,021nxhr62
40490,NSF: National Science Foundation,021nxhr62
40491,NSF: National Science Foundation,021nxhr62
40492,NSF: National Science Foundation,021nxhr62
40493,NSF: National Science Foundation,021nxhr62
40494,NSF: National Science Foundation,021nxhr62
40495,NSF: National Science Foundation,021nxhr62
40496,NSF: National Science Foundation,021nxhr62
40497,NSF: National Science Foundation,021nxhr62
40498,NSF: National Science Foundation,021nxhr62
40499,NSF: National Science Foundation,021nxhr62
40500,NSF: National Science Foundation,021nxhr62
40501,NSF: National Science Foundation,021nxhr62
40502,NSF: National Science Foundation,021nxhr62
40503,NSF: National Science Foundation,021nxhr62
40504,NSF: National Science Foundation,021nxhr62
40505,NSF: National Science Foundation,021nxhr62
40506,NSF: National Science Foundation,021nxhr62
40507,NSF: National Science Foundation,021nxhr62
40508,NSF: National Science Foundation,021nxhr62
40509,NSF: National Science Foundation,021nxhr62
40510,NSF: National Science Foundation,021nxhr62
40511,NSF: National Science Foundation,021nxhr62
40512,NSF: National Science Foundation,021nxhr62
40513,NSF: National Science Foundation,021nxhr62
40514,NSF: National Science Foundation,021nxhr62
40515,NSF: National Science Foundation,021nxhr62
40516,NSF: National Science Foundation,021nxhr62
40517,NSF: National Science Foundation,021nxhr62
40518,NSF: National Science Foundation,021nxhr62
40519,NSF: National Science Foundation,021nxhr62
40520,NSF: National Science Foundation,021nxhr62
40521,NSF: National Science Foundation,021nxhr62
40522,NSF: National Science Foundation,021nxhr62
40523,NSF: National Science Foundation,021nxhr62
40524,NSF: National Science Foundation,021nxhr62
40525,NSF: National Science Foundation,021nxhr62
40526,NSF: National Science Foundation,021nxhr62
40527,NSF: National Science Foundation,021nxhr62
40528,NSF: National Science Foundation,021nxhr62
40529,NSF: National Science Foundation,021nxhr62
40530,NSF: National Science Foundation,021nxhr62
40531,NSF: National Science Foundation,021nxhr62
40532,NSF: National Science Foundation,021nxhr62
40533,NSF: National Science Foundation,021nxhr62
40534,NSF: National Science Foundation,021nxhr62
40535,NSF: National Science Foundation,021nxhr62
40536,NSF: National Science Foundation,021nxhr62
40537,NSF: National Science Foundation,021nxhr62
40538,NSF: National Science Foundation,021nxhr62
40539,NSF: National Science Foundation,021nxhr62
40540,NSF: National Science Foundation,021nxhr62
40541,NSF: National Science Foundation,021nxhr62
40542,NSF: National Science Foundation,021nxhr62
40543,NSF: National Science Foundation,021nxhr62
40544,NSF: National Science Foundation,021nxhr62
40545,NSF: National Science Foundation,021nxhr62
40546,NSF: National Science Foundation,021nxhr62
40547,NSF: National Science Foundation,021nxhr62
40548,NSF: National Science Foundation,021nxhr62
40549,NSF: National Science Foundation,021nxhr62
40550,NSF: National Science Foundation,021nxhr62
40551,NSF: National Science Foundation,021nxhr62
40552,NSF: National Science Foundation,021nxhr62
40553,NSF: National Science Foundation,021nxhr62
40554,NSF: National Science Foundation,021nxhr62
40555,NSF: National Science Foundation,021nxhr62
40556,NSF: National Science Foundation,021nxhr62
40557,NSF: National Science Foundation,021nxhr62
40558,NSF: National Science Foundation,021nxhr62
40559,NSF: National Science Foundation,021nxhr62
40560,NSF: National Science Foundation,021nxhr62
40561,NSF: National Science Foundation,021nxhr62
40562,NSF: National Science Foundation,021nxhr62
40563,NSF: National Science Foundation,021nxhr62
40564,NSF: National Science Foundation,021nxhr62
40565,NSF: National Science Foundation,021nxhr62
40566,NSF: National Science Foundation,021nxhr62
40567,NSF: National Science Foundation,021nxhr62
40568,NSF: National Science Foundation,021nxhr62
40569,NSF: National Science Foundation,021nxhr62
40570,NSF: National Science Foundation,021nxhr62
40571,NSF: National Science Foundation,021nxhr62
40572,NSF: National Science Foundation,021nxhr62
40573,NSF: National Science Foundation,021nxhr62
40574,NSF: National Science Foundation,021nxhr62
40575,NSF: National Science Foundation,021nxhr62
40576,NSF: National Science Foundation,021nxhr62
40577,NSF: National Science Foundation,021nxhr62
40578,NSF: National Science Foundation,021nxhr62
40579,NSF: National Science Foundation,021nxhr62
40580,NSF: National Science Foundation,021nxhr62
40581,NSF: National Science Foundation,021nxhr62
40582,NSF: National Science Foundation,021nxhr62
40583,NSF: National Science Foundation,021nxhr62
40584,NSF: National Science Foundation,021nxhr62
40585,NSF: National Science Foundation,021nxhr62
40586,NSF: National Science Foundation,021nxhr62
40587,NSF: National Science Foundation,021nxhr62
40588,NSF: National Science Foundation,021nxhr62
40589,NSF: National Science Foundation,021nxhr62
40590,NSF: National Science Foundation,021nxhr62
40591,NSF: National Science Foundation,021nxhr62
40592,NSF: National Science Foundation,021nxhr62
40593,NSF: National Science Foundation,021nxhr62
40594,NSF: National Science Foundation,021nxhr62
40595,NSF: National Science Foundation,021nxhr62
40596,NSF: National Science Foundation,021nxhr62
40597,NSF: National Science Foundation,021nxhr62
40598,NSF: National Science Foundation,021nxhr62
40599,NSF: National Science Foundation,021nxhr62
40600,NSF: National Science Foundation,021nxhr62
40601,NSF: National Science Foundation,021nxhr62
40602,NSF: National Science Foundation,021nxhr62
40603,NSF: National Science Foundation,021nxhr62
40604,NSF: National Science Foundation,021nxhr62
40605,NSF: National Science Foundation,021nxhr62
40606,NSF: National Science Foundation,021nxhr62
40607,NSF: National Science Foundation,021nxhr62
40608,NSF: National Science Foundation,021nxhr62
40609,NSF: National Science Foundation,021nxhr62
40610,NSF: National Science Foundation,021nxhr62
40611,NSF: National Science Foundation,021nxhr62
40612,NSF: National Science Foundation,021nxhr62
40613,NSF: National Science Foundation,021nxhr62
40614,NSF: National Science Foundation,021nxhr62
40615,NSF: National Science Foundation,021nxhr62
40616,NSF: National Science Foundation,021nxhr62
40617,NSF: National Science Foundation,021nxhr62
40618,NSF: National Science Foundation,021nxhr62
40619,NSF: National Science Foundation,021nxhr62
40620,NSF: National Science Foundation,021nxhr62
40621,NSF: National Science Foundation,021nxhr62
40622,NSF: National Science Foundation,021nxhr62
40623,NSF: National Science Foundation,021nxhr62
40624,NSF: National Science Foundation,021nxhr62
40625,NSF: National Science Foundation,021nxhr62
40626,NSF: National Science Foundation,021nxhr62
40627,NSF: National Science Foundation,021nxhr62
40628,NSF: National Science Foundation,021nxhr62
40629,NSF: National Science Foundation,021nxhr62
40630,NSF: National Science Foundation,021nxhr62
40631,NSF: National Science Foundation,021nxhr62
40632,NSF: National Science Foundation,021nxhr62
40633,NSF: National Science Foundation,021nxhr62
40634,NSF: National Science Foundation,021nxhr62
40635,NSF: National Science Foundation,021nxhr62
40636,NSF: National Science Foundation,021nxhr62
40637,NSF: National Science Foundation,021nxhr62
40638,NSF: National Science Foundation,021nxhr62
40639,NSF: National Science Foundation,021nxhr62
40640,NSF: National Science Foundation,021nxhr62
40641,NSF: National Science Foundation,021nxhr62
40642,NSF: National Science Foundation,021nxhr62
40643,NSF: National Science Foundation,021nxhr62
40644,NSF: National Science Foundation,021nxhr62
40645,NSF: National Science Foundation,021nxhr62
40646,NSF: National Science Foundation,021nxhr62
40647,NSF: National Science Foundation,021nxhr62
40648,NSF: National Science Foundation,021nxhr62
40649,NSF: National Science Foundation,021nxhr62
40650,NSF: National Science Foundation,021nxhr62
40651,NSF: National Science Foundation,021nxhr62
40652,NSF: National Science Foundation,021nxhr62
40653,NSF: National Science Foundation,021nxhr62
40654,NSF: National Science Foundation,021nxhr62
40655,NSF: National Science Foundation,021nxhr62
40656,NSF: National Science Foundation,021nxhr62
40657,NSF: National Science Foundation,021nxhr62
40658,NSF: National Science Foundation,021nxhr62
40659,NSF: National Science Foundation,021nxhr62
40660,NSF: National Science Foundation,021nxhr62
40661,NSF: National Science Foundation,021nxhr62
40662,NSF: National Science Foundation,021nxhr62
40663,NSF: National Science Foundation,021nxhr62
40664,NSF: National Science Foundation,021nxhr62
40665,NSF: National Science Foundation,021nxhr62
40666,NSF: National Science Foundation,021nxhr62
40667,NSF: National Science Foundation,021nxhr62
40668,NSF: National Science Foundation,021nxhr62
40669,NSF: National Science Foundation,021nxhr62
40670,NSF: National Science Foundation,021nxhr62
40671,NSF: National Science Foundation,021nxhr62
40672,NSF: National Science Foundation,021nxhr62
40673,NSF: National Science Foundation,021nxhr62
40674,NSF: National Science Foundation,021nxhr62
40675,NSF: National Science Foundation,021nxhr62
40676,NSF: National Science Foundation,021nxhr62
40677,NSF: National Science Foundation,021nxhr62
40678,NSF: National Science Foundation,021nxhr62
40679,NSF: National Science Foundation,021nxhr62
40680,NSF: National Science Foundation,021nxhr62
40681,NSF: National Science Foundation,021nxhr62
40682,NSF: National Science Foundation,021nxhr62
40683,NSF: National Science Foundation,021nxhr62
40684,NSF: National Science Foundation,021nxhr62
40685,NSF: National Science Foundation,021nxhr62
40686,NSF: National Science Foundation,021nxhr62
40687,NSF: National Science Foundation,021nxhr62
40688,NSF: National Science Foundation,021nxhr62
40689,NSF: National Science Foundation,021nxhr62
40690,NSF: National Science Foundation,021nxhr62
40691,NSF: National Science Foundation,021nxhr62
40692,NSF: National Science Foundation,021nxhr62
40693,NSF: National Science Foundation,021nxhr62
40694,NSF: National Science Foundation,021nxhr62
40695,NSF: National Science Foundation,021nxhr62
40696,NSF: National Science Foundation,021nxhr62
40697,NSF: National Science Foundation,021nxhr62
40697,NOAA: National Oceanic and Atmospheric Administration,033tt8e33
40697,NOAA: National Oceanic and Atmospheric Administration,02z5nhe81
